,document,term,tfidf
22371746,7478,unveil,0.32253378565210955
22368086,7478,reel,0.319407415168198
22361213,7478,extend,0.31649683388053723
22362340,7478,grandmoth,0.29170005660298637
22356026,7478,16,0.2795637005008639
22364506,7478,left,0.20206606260714252
22369024,7478,secret,0.16731975406186353
68161106,7479,aiad,0.38571598389410633
68168525,7479,kaihoro,0.38571598389410633
68161184,7479,alien,0.20312166059934228
68164173,7479,crunchi,0.19285799194705316
68161609,7479,astro,0.18464157929454308
68164170,7479,crumb,0.1788119417431842
68170686,7479,newest,0.1565494788868051
68167291,7479,headquart,0.15492748009352159
68177233,7479,zealand,0.15202766070398133
68164527,7479,delight,0.148333066234295
110520840,748,beta,0.512804536654275
110525001,748,fratern,0.4347844255380504
110522583,748,cooz,0.2678119781534098
110533333,748,stifler,0.24830695037435369
110523101,748,debaucheri,0.2288019225952975
110525246,748,geek,0.2198406961112003
110530450,748,pledg,0.21305444241300625
110524178,748,ensu,0.18147756115548827
110521919,748,chao,0.17118024149641636
110530699,748,presid,0.16100764547170382
40108333,7480,braddock,0.5165186679227675
40106971,7480,aliv,0.23044697073204867
40109770,7480,countri,0.2004336031995713
40107039,7480,amerasian,0.1905151997214824
40116924,7480,outmaneuv,0.1905151997214824
40111848,7480,firepow,0.17663977753714938
40107355,7480,asian,0.1604065742181308
40109473,7480,communist,0.1604065742181308
40122306,7480,vietnames,0.1604065742181308
40122540,7480,way,0.15437764958416866
17309975,7481,skull,0.3706210488471498
17298971,7481,captain,0.2745778035215445
17297227,7481,america,0.2716092229240557
17297754,7481,baddi,0.23906814328491902
17310914,7481,supersoldi,0.23906814328491902
17307373,7481,patriot,0.2114714354363525
17309002,7481,rocket,0.20759923109299117
17308499,7481,reawaken,0.20424497512035983
17302364,7481,frozen,0.19018764701071159
17296653,7481,1990,0.1884545732614935
27611140,7482,painstakingli,0.2958902001493693
27613489,7482,seneg,0.2958902001493693
27613490,7482,senegales,0.2958902001493693
27601010,7482,aisha,0.2832842616569242
27604956,7482,dream,0.2800114762717919
27610416,7482,nanni,0.22757833478264544
27607749,7482,immigr,0.21497239629020032
27609457,7482,manhattan,0.20123578520382418
27611899,7482,presenc,0.19840746627408826
27611540,7482,piec,0.19773883685370164
133011850,7483,bubbi,0.5087759096748443
133010906,7483,bad,0.4440414962430525
133011661,7483,boy,0.2266152418069127
133017737,7483,kept,0.1942124908249547
133024541,7483,thirti,0.18910571722442715
133020935,7483,poison,0.18796812833105137
133025391,7483,unusu,0.18290982129775413
133012558,7483,circumst,0.18027858661612592
133026182,7483,world,0.16954701655347765
133014916,7483,fact,0.16888964706942852
28081264,7484,nightmarish,0.3672515919655483
28077853,7484,heavi,0.36440610504394577
28073406,7484,cabin,0.3342311686539348
28079921,7484,lure,0.3313019433303519
28074875,7484,dare,0.30048464359891713
28082656,7484,promis,0.2940289614787038
28078785,7484,isol,0.29014784351659206
28086375,7484,truth,0.2541093768948755
28081907,7484,parti,0.2532123712169667
28077033,7484,game,0.2342269529465137
119984457,7485,bligh,0.6293086197151796
119989640,7485,hm,0.32491268836721543
119995038,7485,revolt,0.28993755889544703
119984273,7485,bent,0.23730860083769845
119984667,7485,bounti,0.2343760943647133
119989506,7485,hell,0.20919320952261153
119985152,7485,captain,0.1948895389788575
119995336,7485,ruthless,0.19307599220503455
119991091,7485,later,0.1886475204660408
119997008,7485,success,0.1831135384978283
126441266,7486,decoy,0.27439337295435506
126441636,7486,dismemb,0.27439337295435506
126445811,7486,leather,0.2413094256832571
126450695,7486,signal,0.22215706498220966
126450848,7486,slay,0.21579363815283678
126448754,7486,practic,0.21054310679947985
126443360,7486,gay,0.20607354126306848
126441683,7486,district,0.19956213228540737
126440519,7486,complex,0.19564567250993825
126439613,7486,burn,0.1928423189702706
73709708,7487,buckingham,0.3688518230101797
73723725,7487,watson,0.33130713031306025
73714505,7487,holm,0.321737564086449
73718239,7487,palac,0.31636991183490526
73721221,7487,solv,0.24586127135541985
73719282,7487,queen,0.23364596120802059
73723482,7487,victim,0.22912754951151698
73710049,7487,case,0.2250401489465622
73712010,7487,dr,0.22327749344887432
73711621,7487,detect,0.21108432905286095
48245843,7488,degre,0.29321246922363503
48255761,7488,spoken,0.2878435237936638
48244818,7488,classroom,0.2831927317180628
48248801,7488,hip,0.24795947749046468
48248931,7488,hop,0.24641125799654948
48249206,7488,impact,0.24641125799654948
48246623,7488,educ,0.24082665117343782
48247379,7488,finish,0.2298526292143814
48246535,7488,duti,0.22892379540412797
48245879,7488,demand,0.22713729080486952
92840928,7489,eichmann,0.3528614217202695
92837106,7489,argentina,0.31888883717193517
92843150,7489,holocaust,0.31888883717193517
92843863,7489,isra,0.30641372298694164
92840202,7489,deploy,0.2896558291255212
92850578,7489,supposedli,0.27351588634668694
92844076,7489,judg,0.2656813467178096
92837093,7489,architect,0.2550151867432149
92836270,7489,1960,0.25006434923281595
92843628,7489,infam,0.23426675613175038
30560277,749,bear,0.3086480448973813
30571459,749,rutt,0.22774067198954728
30574125,749,tuke,0.22774067198954728
30566869,749,kenai,0.21803813739435257
30567016,749,koda,0.21803813739435257
30575315,749,woolli,0.21803813739435257
30568572,749,moos,0.21115407954433382
30570677,749,ram,0.21115407954433382
30575491,749,zani,0.2058143894377731
30567820,749,mammoth,0.19174901035394432
16846039,7490,coral,0.39846511789444294
16850272,7490,internship,0.3883886834138873
16854730,7490,reef,0.35708841903627475
16847826,7490,exot,0.310594166632248
16847793,7490,excit,0.2862548438380437
16848836,7490,global,0.2649135711278536
16857018,7490,summer,0.23989518687254952
16858702,7490,visit,0.23791720339646732
16843486,7490,anoth,0.22136160257986862
16856084,7490,sister,0.21155422591335568
4001463,7491,app,0.5482233997378825
4006407,7491,freshman,0.2578067010196365
4003636,7491,code,0.24806920886228068
4007634,7491,hook,0.23415888007493899
4013137,7491,roommat,0.23415888007493899
4005545,7491,ensu,0.22882660856510903
4006637,7491,geniu,0.22643367571693676
4003777,7491,comput,0.22277252122241523
4004947,7491,divorc,0.2130907303685908
4003863,7491,consequ,0.2105369865870492
63964007,7492,forgiv,0.34830354502035715
63964245,7492,gambl,0.31161738188514254
63968616,7492,nun,0.3079447707637333
63971401,7492,seriou,0.30621726239409225
63970199,7492,rape,0.2872430767351094
63958744,7492,addict,0.2783043813784963
63961700,7492,corrupt,0.23740954593234648
63962401,7492,detect,0.21679674359362086
63962868,7492,drug,0.2067020648004519
63969574,7492,polic,0.20652552822186168
147193854,7493,stray,0.3336550496647355
147192669,7493,seduct,0.3207080800123104
147188312,7493,live,0.3164628720752088
147183809,7493,diamond,0.3132533086018062
147192578,7493,score,0.30224724925159036
147189180,7493,million,0.2631645287934835
147186539,7493,hide,0.2526120355256538
147195621,7493,victim,0.2503974683278996
147193707,7493,steal,0.2482828411207659
147196133,7493,women,0.23462826438335524
159447388,7494,stalem,0.4711650481311172
159440187,7494,heaven,0.3623876593659913
159444914,7494,priest,0.3228561599465151
159436490,7494,collect,0.29173580509866887
159447166,7494,soul,0.2827096622691167
159434201,7494,angel,0.2506449098906864
159442070,7494,littl,0.2347747543078899
159438111,7494,earth,0.22850466651332324
159447569,7494,stop,0.2185366674665187
159438318,7494,end,0.21245545450199896
82614827,7495,tutor,0.4330082767214838
82604680,7495,extracurricular,0.2605684721929729
82600616,7495,authoritarian,0.24159099656431074
82599703,7495,29,0.23548161398940412
82604607,7495,excurs,0.23548161398940412
82604589,7495,exam,0.22261352093564846
82600044,7495,aim,0.18931018613229733
82601255,7495,block,0.18642555113096262
82615494,7495,virgin,0.18552780808165992
82599911,7495,activ,0.173557458077207
112192948,7496,mitchler,0.3575589986957172
112197684,7496,sunris,0.3575589986957172
112195894,7496,round,0.26420156487248825
112188603,7496,famili,0.25083190241411374
112192910,7496,misfit,0.24693702938853274
112189422,7496,gift,0.22735201075030767
112187059,7496,dad,0.22619592583747702
112190424,7496,hour,0.21804085683927493
112188368,7496,estrang,0.21625148079489787
112197153,7496,spend,0.2059934042958531
101735763,7497,invas,0.38898647711154005
101732498,7497,documentari,0.35774602297201663
101732937,7497,elit,0.35774602297201663
101744249,7497,wake,0.3517229796447679
101741813,7497,soldier,0.32107313000689663
101743724,7497,unit,0.32107313000689663
101728757,7497,alien,0.3133624217881102
101731677,7497,crew,0.30497028868706183
101733783,7497,follow,0.26765133721679724
101728068,7497,00,0.0
83927059,7498,wonderland,0.4682294215828255
83912733,7498,brother,0.2547302821159552
83915068,7498,downward,0.2423980022943115
83920711,7498,neverland,0.23411471079141274
83915369,7498,eldest,0.23072335862920365
83914660,7498,despair,0.2249454043325173
83921324,7498,pan,0.22244006712630496
83926866,7498,went,0.20017744513964952
83912064,7498,becam,0.1908074882931906
83924442,7498,spiral,0.19001858376345632
14913994,7499,dj,0.4183792261702891
14923535,7499,spotti,0.2517652470430518
14914855,7499,eyebal,0.2410391830600006
14916874,7499,ibiza,0.2410391830600006
14914885,7499,factor,0.23342891955226766
14916982,7499,importantli,0.22270285556921643
14919014,7499,mention,0.20918961308514455
14923881,7499,stubborn,0.20666830344252893
14916686,7499,hopeless,0.20436652807843228
14917227,7499,interfer,0.2002886678093387
120954652,75,spider,0.5119895437981387
120946345,75,fisk,0.2266642107953616
120956734,75,vers,0.2266642107953616
120952632,75,radioact,0.21700753714316723
120956362,75,unfathom,0.21015601815003923
120949714,75,madman,0.18833337449637458
120942513,75,bitten,0.1839911518525224
120945004,75,dimens,0.1803198549182406
120948730,75,juggl,0.1803198549182406
120948150,75,implic,0.1786767008441802
119740324,750,morbid,0.2801688454954487
119735307,750,eerili,0.27132315197039664
119735530,750,entrap,0.26446189902475786
119735605,750,esteem,0.2500101536499506
119742737,750,reminisc,0.2463885423796088
119732583,750,brash,0.24314890070431192
119734488,750,deepen,0.24021828833357417
119736960,750,grisli,0.21149000123168718
119737003,750,gruesom,0.20643798521773432
119743100,750,rooki,0.20643798521773432
54906327,7500,keynot,0.3830200946711143
54903535,7500,famous,0.35512433870826005
54904866,7500,handyman,0.3272285827454056
54898697,7500,address,0.32248839637318316
54907864,7500,mistaken,0.27827466924279054
54910263,7500,reclus,0.2678306233288586
54902229,7500,deliv,0.2518977753757426
54900402,7500,brought,0.24750304235885132
54914807,7500,writer,0.2302703711632326
54903534,7500,famou,0.22400201941288825
87215170,7501,naughti,0.3243427611115979
87208103,7501,clever,0.3154415317311728
87220407,7501,trooper,0.3116395945130398
87220646,7501,underdog,0.3116395945130398
87216839,7501,pup,0.308168697770876
87218365,7501,shelter,0.25819579702512413
87207863,7501,chase,0.2335022311252894
87209961,7501,elit,0.22823962185291088
87210539,7501,fellow,0.22480609293401174
87219170,7501,state,0.20534432558833032
95451278,7502,montana,0.35352779805981516
95442805,7502,bag,0.35091654838230596
95451205,7502,mobster,0.3187280456403079
95453870,7502,retriev,0.3126064003495426
95444088,7502,cash,0.2907771666496439
95454784,7502,sheriff,0.28148630555422355
95454165,7502,rule,0.26523592318343675
95444957,7502,corrupt,0.2603201901117436
95449749,7502,known,0.2423213324739176
95458190,7502,york,0.21560155120806876
110841443,7503,christma,0.38402742950726876
110855211,7503,yearli,0.3211487389495544
110844901,7503,grail,0.3063919473375458
110842472,7503,debaucheri,0.29592183706470526
110845578,7503,holi,0.2843318006985448
110847181,7503,lifelong,0.26640825384068817
110839407,7503,annual,0.24546803329500716
110850918,7503,reunion,0.24546803329500716
110853718,7503,tradit,0.23921359023881122
110851987,7503,sinc,0.2005298465802977
153096722,7504,77,0.252551092149984
153097952,7504,behr,0.252551092149984
153098497,7504,breivik,0.252551092149984
153112228,7504,utøya,0.252551092149984
153106981,7504,oslo,0.24179154846710646
153096586,7504,2011,0.2341575307343156
153106693,7504,norway,0.2341575307343156
153104720,7504,labour,0.22823612654957573
153106513,7504,neo,0.21930739839120678
153096628,7504,22,0.20984256513390726
24652772,7505,pale,0.297773888365497
24646779,7505,edgi,0.2883723556876353
24642010,7505,10th,0.27512163960677627
24643336,7505,balloon,0.27512163960677627
24647415,7505,feat,0.2657201069289145
24653935,7505,rang,0.25531294761592077
24645170,7505,comedian,0.25246939084805553
24651213,7505,materi,0.23745174246153858
24657692,7505,unpreced,0.23577546288238418
24647926,7505,funer,0.22477945363916735
135956609,7506,fear,0.29884650978629035
135952023,7506,androphobia,0.2710035518091106
135960278,7506,manicurist,0.2710035518091106
135962098,7506,patholog,0.25945786998654524
135957072,7506,fright,0.23533093203468228
135967690,7506,withdraw,0.23533093203468228
135956817,7506,flat,0.23152860492505706
135957827,7506,hallucin,0.23152860492505706
135958829,7506,interact,0.2117911314830303
135957540,7506,gradual,0.21006483597668751
3733790,7507,bromat,0.38072547476331997
3739540,7507,jonesi,0.38072547476331997
3733774,7507,bro,0.3252682019956393
3740377,7507,longtim,0.27374892257366107
3736268,7507,dump,0.2723927260462459
3744193,7507,roommat,0.2640030730130619
3743930,7507,respect,0.24533644105548008
3745071,7507,situat,0.23365886693750443
3746449,7507,test,0.2096418678827605
3747070,7507,ultim,0.2030018040532756
54783580,7508,club,0.5010175250524679
54797161,7508,wyncomb,0.39192167653483523
54789993,7508,mess,0.31484014287694173
54788214,7508,introduc,0.26959886623406365
54796090,7508,underground,0.2415861658851198
54787889,7508,imagin,0.23849618806472905
54783832,7508,connect,0.2292079403062941
54785984,7508,femal,0.2240071161169134
54787513,7508,histori,0.21552193418005341
54791587,7508,person,0.1935870130980655
74797074,7509,spaciou,0.29685626821385075
74792321,7509,manhattanit,0.2802137842642935
74786227,7509,classifi,0.2610639419672701
74798845,7509,unfaith,0.2576313406857892
74784767,7509,beau,0.25169138105684213
74795501,7509,rent,0.24231882014641415
74791181,7509,jone,0.2252716157206896
74787469,7509,dig,0.2229435127325168
74795836,7509,roommat,0.21500640775626628
74788624,7509,fashion,0.2015043295927163
42587288,751,nazareth,0.5186767177178627
42583578,751,graphic,0.4710103045636427
42588598,751,portray,0.44098401531547365
42592610,751,twelv,0.40865233568970794
42584355,751,hour,0.3411363848443399
42585824,751,life,0.17687874151297003
42577197,751,00,0.0
42577198,751,000,0.0
42577199,751,000th,0.0
42577200,751,006,0.0
94691302,7510,glare,0.29936593940879386
94692191,7510,hookup,0.28991414134335725
94699477,7510,suffoc,0.2825827571919175
94685716,7510,aimless,0.2765925801777369
94698080,7510,scour,0.2765925801777369
94695757,7510,outskirt,0.2715279576763774
94689130,7510,delinqu,0.2632710190121165
94695642,7510,oppress,0.24648783679524022
94700255,7510,toxic,0.24648783679524022
94687298,7510,brooklyn,0.2215940636501863
108160946,7511,quirt,0.44993320462291225
108154231,7511,evan,0.39070779585886506
108149660,7511,affect,0.3146202831837833
108154443,7511,famili,0.23672513225758368
108160902,7511,quaker,0.22496660231145613
108162427,7511,shootist,0.22496660231145613
108157284,7511,kindli,0.18072110182959863
108155908,7511,health,0.1682853580233093
108152227,7511,collaps,0.16723461104453247
108149649,7511,advic,0.16526364367200932
96294103,7512,regi,0.6168297364812603
96298345,7512,white,0.2357758012902211
96292837,7512,partner,0.22161157405633292
